"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA003034479","2018-06-26","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  246",",,C","  119",",,C","  183",",,C","   27",",,C","  690",",,C"
"CA003034479","2018-06-27","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  255",",,C","   70",",,C","  163",",,C","   22",",,C","  500",",,C"
"CA003034479","2018-06-28","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  251",",,C","  113",",,C","  182",",,C","   33",",,C","  480",",,C"
"CA003034479","2018-06-29","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","   22",",,C","  226",",,C","  139",",,C","  183",",,C","   29",",,C","  350",",,C"
"CA003034479","2018-06-30","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  255",",,C","   88",",,C","  172",",,C","   26",",,C","  430",",,C"
"CA003034479","2018-07-01","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","   14",",,C","  234",",,C","  107",",,C","  171",",,C","   29",",,C","  610",",,C"
"CA003034479","2018-07-02","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","   12",",,C","  212",",,C","   92",",,C","  152",",,C","   24",",,C","  690",",,C"
"CA003034479","2018-07-03","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","  105",",,C","  181",",,C","   97",",,C","  139",",,C","   28",",,C","  370",",,C"
"CA003034479","2018-07-04","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","   25",",,C","  229",",,C","  101",",,C","  165",",,C","   30",",,C","  350",",,C"
"CA003034479","2018-07-05","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  304",",,C","   88",",,C","  196",",,C","   16",",,C","  440",",,C"
"CA003034479","2018-07-06","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA",,,"  374",",,C","  156",",,C","  265",",,C","    0",",,C","    0",",,C"
"CA003034479","2018-07-07","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  301",",,C","  158",",,C","  230",",,C","   22",",,C","  650",",,C"
"CA003034479","2018-07-08","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  278",",,C","   99",",,C","  189",",,C","    0",",,C","    0",",,C"
"CA003034479","2018-07-09","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  331",",,C","  148",",,C","  240",",,C","   26",",,C","  320",",,C"
"CA003034479","2018-07-10","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    2",",,C","  362",",,C","  145",",,C","  254",",,C","   27",",,C","  870",",,C"
"CA003034479","2018-07-11","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  285",",,C","  123",",,C","  204",",,C","   27",",,C","  570",",,C"
"CA003034479","2018-07-12","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  307",",,C","  107",",,C","  207",",,C","    0",",,C","    0",",,C"
"CA003034479","2018-07-13","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  345",",,C","  116",",,C","  231",",,C","   24",",,C","  390",",,C"
"CA003034479","2018-07-14","50.0167","-110.7167","717.0","MEDICINE HAT, AB CA","    0",",,C","  236",",,C","  121",",,C","  179",",,C","   32",",,C","  630",",,C"
