"RMW00040710","2018-07-07","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  231",",,W","    0",",,W","    0",",,W","  311",",,W","  252",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   93",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-08","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  203",",,W","    0",",,W","    0",",,W","  296",",,W","  252",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-09","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  234",",,W","    0",",,W","    0",",,W","  292",",,W","  254",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-10","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","   28",",,W","    0",",,W","    0",",,W","  306",",,W","  263",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  120",",,W",,,,,,,,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-11","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","    0",",,W","    0",",,W","    0",",,W","  308",",,W","  276",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,"   80",",,W",,,,,,,,,,,"   77",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-12","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","    3",",,W","    0",",,W","    0",",,W","  313",",,W","  277",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-13","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  282",",,W","    0",",,W","    0",",,W","  307",",,W","  253",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-14","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","    3",",,W","    0",",,W","    0",",,W","  308",",,W","  255",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,"  120",",,W",,,,,,,,,,,"   82",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-15","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","   86",",,W","    0",",,W","    0",",,W","  304",",,W","  261",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-16","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  632",",,W","    0",",,W","    0",",,W","  289",",,W","  250",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   93",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-17","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","  538",",,W","    0",",,W","    0",",,W","  274",",,W","  248",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"RMW00040710","2018-07-18","7.06497","171.27203","3.0","MAJURO WBAS AIRPORT, MH RM","   10",",,W","    0",",,W","    0",",,W","  307",",,W","  264",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
