"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00043035","2018-06-14","-27.159","149.0703","245.7","SURAT, AS","    6",",,a","  212",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-15","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  207",",,a","    9",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-16","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  207",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-17","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  167",",,a","   19",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-18","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  161",",,a","   -9",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-19","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  168",",,a","   16",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-20","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  192",",,a","   24",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-21","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  214",",,a","   14",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-22","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  218",",,a","   18",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-23","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  222",",,a","   59",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-24","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  218",",,a","   22",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-25","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  212",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-26","-27.159","149.0703","245.7","SURAT, AS","    0",",,a","  200",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-27","-27.159","149.0703","245.7","SURAT, AS","   86",",,a","  153",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-28","-27.159","149.0703","245.7","SURAT, AS","   48",",,a","  167",",,a","  112",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-29","-27.159","149.0703","245.7","SURAT, AS","    4",",,a","  220",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-06-30","-27.159","149.0703","245.7","SURAT, AS","    2",",,a","  251",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-07-01","-27.159","149.0703","245.7","SURAT, AS","   10",",,a","  208",",,a","  135",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-07-02","-27.159","149.0703","245.7","SURAT, AS","   16",",,a","  156",",,a","  132",",,a",,,,,,,,,,,,,,
"ASN00043035","2018-07-03","-27.159","149.0703","245.7","SURAT, AS","    4",",,a","  200",",,a","   84",",,a",,,,,,,,,,,,,,
