"ASN00087113","2018-06-14","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   24",",,a","  154",",,a","   61",",,a",,,,,,
"ASN00087113","2018-06-15","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   30",",,a","  137",",,a","   87",",,a",,,,,,
"ASN00087113","2018-06-16","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   24",",,a","  136",",,a","   65",",,a",,,,,,
"ASN00087113","2018-06-17","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","  248",",,a","  142",",,a","   70",",,a",,,,,,
"ASN00087113","2018-06-18","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   88",",,a","  130",",,a","   81",",,a",,,,,,
"ASN00087113","2018-06-19","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  123",",,a","   12",",,a",,,,,,
"ASN00087113","2018-06-20","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  154",",,a","    6",",,a",,,,,,
"ASN00087113","2018-06-21","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    2",",,a","  147",",,a","   -7",",,a",,,,,,
"ASN00087113","2018-06-22","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  154",",,a","    9",",,a",,,,,,
"ASN00087113","2018-06-23","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  139",",,a","   22",",,a",,,,,,
"ASN00087113","2018-06-24","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  132",",,a","   63",",,a",,,,,,
"ASN00087113","2018-06-25","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  147",",,a","   74",",,a",,,,,,
"ASN00087113","2018-06-26","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  143",",,a","   76",",,a",,,,,,
"ASN00087113","2018-06-27","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    2",",,a","   94",",,a","   17",",,a",,,,,,
"ASN00087113","2018-06-28","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    2",",,a","   86",",,a","   -3",",,a",,,,,,
"ASN00087113","2018-06-29","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  126",",,a","   15",",,a",,,,,,
"ASN00087113","2018-06-30","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    2",",,a","  142",",,a","   75",",,a",,,,,,
"ASN00087113","2018-07-01","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  142",",,a","   16",",,a",,,,,,
"ASN00087113","2018-07-02","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  135",",,a","  -12",",,a",,,,,,
"ASN00087113","2018-07-03","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  167",",,a","   18",",,a",,,,,,
"ASN00087113","2018-07-04","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  184",",,a","   78",",,a",,,,,,
"ASN00087113","2018-07-05","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  180",",,a","  120",",,a",,,,,,
"ASN00087113","2018-07-06","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    6",",,a","  148",",,a","   99",",,a",,,,,,
"ASN00087113","2018-07-07","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   12",",,a","  124",",,a","   82",",,a",,,,,,
"ASN00087113","2018-07-08","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   10",",,a","  147",",,a","   84",",,a",,,,,,
"ASN00087113","2018-07-09","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  140",",,a","   68",",,a",,,,,,
"ASN00087113","2018-07-10","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  122",",,a","   83",",,a",,,,,,
"ASN00087113","2018-07-11","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    0",",,a","  102",",,a","   57",",,a",,,,,,
"ASN00087113","2018-07-12","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","   36",",,a","  119",",,a","   25",",,a",,,,,,
"ASN00087113","2018-07-13","-38.0287","144.4783","10.6","AVALON AIRPORT, AS","    4",",,a","  140",",,a","   49",",,a",,,,,,
