"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"NOE00105498","2018-07-06","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    2",",,E","    0",",,E","  211",",,E","   88",",,E","  147","H,,S"
"NOE00105498","2018-07-07","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    0",",,E","    0",",,E","  179",",,E","   83",",,E","  112","H,,S"
"NOE00105498","2018-07-08","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","   36",",,E","    0",",,E","  213",",,E","   89",",,E","  137","H,,S"
"NOE00105498","2018-07-09","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    0",",,E","    0",",,E","  222",",,E","   99",",,E","  177","H,,S"
"NOE00105498","2018-07-10","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    0",",,E","    0",",,E","  272",",,E","  133",",,E","  196","H,,S"
"NOE00105498","2018-07-11","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    0",",,E","    0",",,E","  250",",,E","  117",",,E","  191","H,,S"
"NOE00105498","2018-07-12","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    1",",,E","    0",",,E","  287",",,E","  128",",,E","  203","H,,S"
"NOE00105498","2018-07-13","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    0",",,E","    0",",,E","  246",",,E","  102",",,E","  134","H,,S"
"NOE00105498","2018-07-14","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    2",",,E","    0",",,E","  211",",,E","   91",",,E",,
"NOE00105498","2018-07-15","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","    1",",,E","    0",",,E","  206",",,E","   88",",,E",,
"NOE00105498","2018-07-16","69.4633","25.5019","131.0","KARASJOK MARKANNJARGA, NO","  102",",,E","    0",",,E","  242",",,E","  106",",,E",,
